text,pos,total,pos_unique
"[deux, grandes, marchent, petite]","['NUM', 'ADJ', 'VERB', 'ADJ']",4,3
"[trois, vertus, dit, dieu]","['NUM', 'NOUN', 'VERB', 'NOUN']",4,3
"[maître, trois, vertus]","['NOUN', 'NUM', 'NOUN']",3,2
"[trois, vertus, point, autrement]","['NUM', 'NOUN', 'NOUN', 'ADV']",4,3
"[hommes, femmes, maison]","['NOUN', 'NOUN', 'NOUN']",3,1
[hommes],['NOUN'],1,1
"[point, enfants, travaillent]","['NOUN', 'NOUN', 'VERB']",3,2
"[travaille, jamais, enfants]","['VERB', 'ADV', 'NOUN']",3,3
"[point, enfant, va, champs]","['NOUN', 'NOUN', 'VERB', 'NOUN']",4,2
"[laboure, sème, moissonne]","['PROPN', 'VERB', 'NOUN']",3,3
"[vendange, taille, vigne, abat]","['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
"[arbres, scie, bois]","['NOUN', 'NOUN', 'NOUN']",3,1
[hiver],['NOUN'],1,1
"[chauffer, maison, hiver]","['VERB', 'NOUN', 'NOUN']",3,2
"[est, -ce, père, cœur, travailler]","['AUX', 'PRON', 'NOUN', 'NOUN', 'VERB']",5,4
[nfants],['ADJ'],1,1
"[si, ça, enfants]","['SCONJ', 'PRON', 'NOUN']",3,3
"[hiver, quand, travaille, dur]","['NOUN', 'SCONJ', 'VERB', 'ADJ']",4,4
[forêt],['NOUN'],1,1
"[quand, travaille, plus, dur]","['SCONJ', 'VERB', 'ADV', 'ADJ']",4,4
"[serpe, scie, cognée]","['NOUN', 'NOUN', 'VERB']",3,2
[hache],['NOUN'],1,1
"[forêt, glacée]","['NOUN', 'ADJ']",2,2
"[hiver, quand, vipères, dorment, bois]","['NOUN', 'SCONJ', 'NOUN', 'VERB', 'NOUN']",5,3
"[parce, elles, gelées]","['SCONJ', 'PRON', 'ADJ']",3,3
"[quand, souffle, bise, aigre]","['SCONJ', 'NOUN', 'NOUN', 'ADJ']",4,3
"[transperce, os]","['VERB', 'NOUN']",2,2
"[passe, travers, tous, membres]","['VERB', 'NOUN', 'ADJ', 'NOUN']",4,3
"[tout, transi, claquerait, dents]","['ADJ', 'VERB', 'VERB', 'NOUN']",4,3
"[givre, fait, glaçons, barbe]","['NOUN', 'VERB', 'NOUN', 'NOUN']",4,2
"[tout, coup, pense, femme, restée]","['ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB']",5,3
[maison],['NOUN'],1,1
"[femme, si, bonne, ménagère]","['NOUN', 'ADV', 'ADJ', 'ADJ']",4,3
"[dont, homme, devant, dieu]","['PRON', 'NOUN', 'ADP', 'NOUN']",4,3
"[enfants, bien, tranquilles, mai-]","['NOUN', 'ADV', 'ADJ', 'NOUN']",4,3
"[jouent, amusent, heure, coin]","['VERB', 'VERB', 'NOUN', 'NOUN']",4,2
[feu],['NOUN'],1,1
"[peut-être, battent]","['ADV', 'VERB']",2,2
[ensemble],['NOUN'],1,1
[amuser],['VERB'],1,1
"[passent, devant, yeux, éclair, devant, yeux, mémoire, devant, yeux, âme]","['VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",10,3
"[habitent, mémoire, cœur, âme, yeux, âme]","['VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",6,2
"[habitent, regard]","['VERB', 'NOUN']",2,2
"[éclair, voit, trois, enfants, jouent, rient, coin, feu]","['NOUN', 'VERB', 'NUM', 'NOUN', 'VERB', 'PRON', 'NOUN', 'NOUN']",8,4
"[trois, enfants, deux, garçons, fille]","['NUM', 'NOUN', 'NUM', 'NOUN', 'NOUN']",5,2
"[dont, père, devant, dieu]","['PRON', 'NOUN', 'ADP', 'NOUN']",4,3
"[aîné, garçon, douze, ans, mois]","['ADJ', 'NOUN', 'NUM', 'NOUN', 'NOUN']",5,3
[eptembre],['NOUN'],1,1
"[fille, neuf, ans, mois, septembre]","['NOUN', 'NUM', 'NOUN', 'NOUN', 'NOUN']",5,2
"[cadet, sept, ans, mois, juin]","['ADJ', 'NUM', 'NOUN', 'NOUN', 'NOUN']",5,3
"[ainsi, fille, milieu]","['ADV', 'NOUN', 'NOUN']",3,2
"[comme, convient]","['SCONJ', 'VERB']",2,2
"[afin, défendue, deux, frères]","['ADV', 'VERB', 'NUM', 'NOUN']",4,4
[existence],['NOUN'],1,1
"[avant, autre, après]","['ADP', 'ADJ', 'ADP']",3,2
"[trois, enfants, succéderont, survivront]","['NUM', 'NOUN', 'VERB', 'VERB']",4,3
[terre],['NOUN'],1,1
"[maison, terres]","['NOUN', 'NOUN']",2,1
"[point, maison, terres, moins, outils]","['NOUN', 'NOUN', 'NOUN', 'ADV', 'NOUN']",5,2
"[point, maison, terres, aurontpoint, non, plus]","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'ADV']",6,2
"[voilà, tout]","['VERB', 'ADJ']",2,2
"[bien, passé, vivre]","['ADV', 'VERB', 'VERB']",3,2
"[feront, comme, travailleront]","['VERB', 'SCONJ', 'VERB']",3,2
"[hache, cognée, serpe, scie]","['NOUN', 'VERB', 'NOUN', 'NOUN']",4,2
"[marteau, lime]","['NOUN', 'NOUN']",2,1
"[pelle, pioche]","['NOUN', 'NOUN']",2,1
"[bêche, bêcher, terre]","['NOUN', 'VERB', 'NOUN']",3,2
"[maison, terre]","['NOUN', 'NOUN']",2,1
"[héritent, maison, terre]","['VERB', 'NOUN', 'NOUN']",3,2
"[moins, hériteront, outils]","['ADV', 'VERB', 'NOUN']",3,3
"[bons, outils]","['ADJ', 'NOUN']",2,2
"[servi, tant, fois]","['VERB', 'ADV', 'ADV']",3,2
"[faits, main]","['ADJ', 'NOUN']",2,2
"[tant, fois, bêché, terre]","['ADV', 'NOUN', 'VERB', 'NOUN']",4,3
"[outils, force, servir, rendu]","['NOUN', 'NOUN', 'VERB', 'VERB']",4,2
"[main, toute, calleuse, luisante]","['NOUN', 'ADV', 'ADJ', 'ADJ']",4,3
"[force, aussi, servir, rendu, poli]","['NOUN', 'ADV', 'VERB', 'VERB', 'ADJ']",5,4
"[luisant, manche, outils]","['ADJ', 'NOUN', 'NOUN']",3,2
"[force, travailler, peau, aussi, dure]","['NOUN', 'VERB', 'NOUN', 'ADV', 'ADJ']",5,4
"[aussi, tannée, manche, outils]","['ADV', 'NOUN', 'NOUN', 'NOUN']",4,2
"[manche, outils, fils, retrouveront]","['NOUN', 'NOUN', 'NOUN', 'VERB']",4,2
"[fils, hériteront, dureté, mains]","['NOUN', 'VERB', 'NOUN', 'NOUN']",4,2
"[aussi, habileté, grande, habileté]","['ADV', 'NOUN', 'ADJ', 'NOUN']",4,3
"[car, bon, laboureur, bon, bûcheron]","['CCONJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN']",5,3
"[bon, vigneron]","['ADJ', 'NOUN']",2,2
"[outils, fils, hériteront, enfants]","['NOUN', 'NOUN', 'VERB', 'NOUN']",4,2
[hériteront],['VERB'],1,1
"[donné, nul, pourrait]","['VERB', 'PRON', 'VERB']",3,2
[ôter],['VERB'],1,1
"[presque, dieu]","['ADV', 'NOUN']",2,2
"[tant, dieu, donné, homme]","['ADV', 'NOUN', 'VERB', 'NOUN']",4,3
"[force, race, force, sang]","['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
"[français, lorrains]","['ADJ', 'ADJ']",2,1
"[fils, bonne, race, bonne, maison]","['NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN']",5,2
"[or, bonne, race, peut, mentir]","['CCONJ', 'ADJ', 'NOUN', 'VERB', 'VERB']",5,4
"[fils, bonne, mère]","['NOUN', 'ADJ', 'NOUN']",3,2
"[dessus, tout, dessus, tout]","['ADV', 'ADV', 'ADV', 'ADV']",4,1
"[outils, race, sang]","['NOUN', 'NOUN', 'NOUN']",3,1
"[enfants, hériteront]","['NOUN', 'VERB']",2,2
"[vaut, mieux, maison, morceau]","['VERB', 'ADV', 'NOUN', 'NOUN']",4,3
"[terre, laisser, enfants]","['NOUN', 'VERB', 'NOUN']",3,2
"[car, maison, terre, périssables, périront]","['CCONJ', 'NOUN', 'NOUN', 'ADJ', 'VERB']",5,4
"[maison, terre, exposées, vent]","['NOUN', 'NOUN', 'VERB', 'NOUN']",4,2
[hiver],['NOUN'],1,1
"[cette, bise, aigre, souffle, cette, forêt]","['DET', 'NOUN', 'ADJ', 'VERB', 'DET', 'NOUN']",6,4
"[bénédiction, dieu, soufflée, aucun]","['NOUN', 'NOUN', 'VERB', 'DET']",4,3
[vent],['NOUN'],1,1
"[vaut, mieux, outils, plus]","['VERB', 'ADV', 'NOUN', 'ADV']",4,3
"[laborieux, plus, ouvrier, outils]","['ADJ', 'ADV', 'ADJ', 'NOUN']",4,3
"[fait, plus, travail]","['VERB', 'ADV', 'NOUN']",3,3
[tils],['PRON'],1,1
"[outils, finissent, tout, user]","['NOUN', 'VERB', 'PRON', 'VERB']",4,3
"[comme, homme]","['ADP', 'NOUN']",2,2
"[vaut, mieux, plus, durable]","['VERB', 'ADV', 'ADV', 'ADJ']",4,3
"[race, sang]","['NOUN', 'NOUN']",2,1
"[car, race, sang, périssables, péri-]","['CCONJ', 'NOUN', 'NOUN', 'ADJ', 'X']",5,4
[ront],['VERB'],1,1
"[excepté, sang, jésus]","['ADP', 'NOUN', 'PROPN']",3,3
"[versé, siècles, siècles]","['VERB', 'NOUN', 'NOUN']",3,2
"[race, sang, exposés, vent, hiver]","['NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN']",5,2
"[peut, avoir, hiver, races]","['VERB', 'VERB', 'NOUN', 'NOUN']",4,2
"[maison, peut-être, terre]","['NOUN', 'ADV', 'NOUN']",3,2
"[outils, sûrement, race, sang, enfants, hériteront]","['NOUN', 'ADV', 'NOUN', 'NOUN', 'NOUN', 'VERB']",6,3
"[dessus, tout]","['ADV', 'ADJ']",2,2
"[bénédiction, dieu, maison, race]","['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
"[grâce, dieu, vaut, plus, tout]","['NOUN', 'NOUN', 'VERB', 'ADV', 'PRON']",5,4
"[sait, bien]","['VERB', 'ADV']",2,2
"[pauvre, celui, travaille]","['ADJ', 'PRON', 'VERB']",3,3
"[élève, bien, enfants]","['VERB', 'ADV', 'NOUN']",3,3
"[sait, bien]","['VERB', 'ADV']",2,2
"[parce, promis]","['SCONJ', 'VERB']",2,2
"[souverainement, fidèle, promesses]","['ADV', 'ADJ', 'NOUN']",3,3
"[trois, enfants, grandissent, tellement]","['NUM', 'NOUN', 'VERB', 'ADV']",4,4
"[pourvu, malades]","['ADV', 'ADJ']",2,2
"[certainement, plus, grands]","['ADV', 'ADV', 'ADJ']",3,2
"[comme, fier, cœur]","['ADP', 'ADJ', 'NOUN']",3,3
"[deux, gars, rudement, forts]","['NUM', 'NOUN', 'ADV', 'ADJ']",4,4
"[deux, gars, remplaceront, enfants, tiendront, place]","['NUM', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN']",6,3
[erre],['VERB'],1,1
"[quand, plus]","['SCONJ', 'ADV']",2,2
"[place, paroisse, place, forêt]","['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
"[place, église, place, maison]","['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
"[place, bourg, place, vigne]","['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
"[plaine, coteau, vallée]","['NOUN', 'NOUN', 'NOUN']",3,1
"[place, chrétienté, enfin, quoi]","['NOUN', 'NOUN', 'ADV', 'PRON']",4,3
"[place, homme, chrétien]","['NOUN', 'NOUN', 'ADJ']",3,2
"[place, paroissien, place, laboureur]","['NOUN', 'ADJ', 'NOUN', 'NOUN']",4,2
"[place, paysan]","['NOUN', 'ADJ']",2,2
"[place, père]","['NOUN', 'NOUN']",2,1
"[place, lorrain, français]","['NOUN', 'ADJ', 'ADJ']",3,2
"[car, places, grand, dieu, faut, tenues]","['CCONJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN']",6,4
"[faut, tout, cela, continue]","['VERB', 'ADJ', 'PRON', 'VERB']",4,3
"[quand, plus, comme, présent]","['ADV', 'ADV', 'ADP', 'NOUN']",4,3
"[sinon, mieux]","['CCONJ', 'ADV']",2,2
"[faut, paysannerie, continue]","['VERB', 'NOUN', 'ADJ']",3,3
"[vigne, blé, moisson, vendange]","['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
"[labour, terre]","['NOUN', 'NOUN']",2,1
"[pâtour, bêtes]","['NOUN', 'ADJ']",2,2
"[quand, plus, comme, présent]","['ADV', 'ADV', 'ADP', 'NOUN']",4,3
"[sinon, mieux]","['CCONJ', 'ADV']",2,2
"[faut, chrétienté, continue]","['VERB', 'NOUN', 'ADJ']",3,3
"[église, militante]","['NOUN', 'ADJ']",2,2
"[cela, faut, chrétiens]","['PRON', 'VERB', 'NOUN']",3,3
[toujours],['ADV'],1,1
"[faut, paroisse, continue]","['VERB', 'NOUN', 'ADJ']",3,3
"[faut, france, lorraine, continue]","['VERB', 'PROPN', 'ADJ', 'ADJ']",4,3
"[longtemps, après, plus]","['ADV', 'ADP', 'ADV']",3,2
"[aussi, bien, comme, présent]","['ADV', 'ADV', 'ADP', 'NOUN']",4,3
"[sinon, mieux]","['CCONJ', 'ADV']",2,2
"[pense, tendresse, temps, où, plus]","['VERB', 'NOUN', 'NOUN', 'PRON', 'ADV']",5,4
"[où, enfants, tiendront, place]","['PRON', 'NOUN', 'VERB', 'NOUN']",4,3
[terre],['NOUN'],1,1
"[devant, dieu]","['ADP', 'NOUN']",2,2
"[temps, où, plus, où, enfants]","['NOUN', 'PRON', 'ADV', 'PRON', 'NOUN']",5,3
"[quand, dira, nom, bourg, quand]","['SCONJ', 'VERB', 'NOUN', 'NOUN', 'SCONJ']",5,3
"[parlera, quand, nom, sortira, hasard]","['VERB', 'SCONJ', 'NOUN', 'VERB', 'NOUN']",5,3
"[propos, plus, parlera]","['NOUN', 'ADV', 'VERB']",3,3
[fils],['NOUN'],1,1
[ensemble],['NOUN'],1,1
"[puisque, fils]","['SCONJ', 'NOUN']",2,2
"[nom, plus, nom, puisque, devenu, nom, fils]","['NOUN', 'ADV', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'NOUN']",7,4
"[fier, cœur, comme, pense, tendresse]","['ADJ', 'NOUN', 'SCONJ', 'VERB', 'NOUN']",5,4
"[lui-même, plus, lui-même, fils]","['PRON', 'ADV', 'PRON', 'NOUN']",4,3
"[nom, plus, nom, nom]","['NOUN', 'ADV', 'NOUN', 'NOUN']",4,2
[fils],['NOUN'],1,1
"[nom, plus, service, service, fils]","['NOUN', 'ADV', 'NOUN', 'NOUN', 'NOUN']",5,2
"[porteront, nom, honnêtement, devant, dieu]","['VERB', 'NOUN', 'ADV', 'ADP', 'NOUN']",5,4
"[hautement, fièrement]","['ADV', 'ADV']",2,1
[comme],['SCONJ'],1,1
[mieux],['ADV'],1,1
"[quand, dira, nom, fils, appellera, fils, parlera]","['SCONJ', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB']",7,3
"[depuis, longtemps, cimetière]","['ADP', 'ADV', 'NOUN']",3,3
"[entour, église]","['NOUN', 'NOUN']",2,1
"[est-à-dire, corps]","['ADV', 'NOUN']",2,2
"[côte, côte, pères, pères, pères]","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",5,1
[aligné],['ADJ'],1,1
"[père, grand, père, connus]","['NOUN', 'ADJ', 'NOUN', 'VERB']",4,3
"[tous, autres, tous, ceux]","['ADJ', 'ADJ', 'ADJ', 'PRON']",4,2
[connus],['ADJ'],1,1
"[tous, hommes, toutes, femmes, race]","['ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",5,2
"[tous, anciens, hommes, toutes, anciennes, femmes]","['ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN']",6,2
"[ancêtres, aïeux]","['NOUN', 'ADJ']",2,2
[aïeules],['NOUN'],1,1
"[tant, depuis, paroisse, fondée]","['ADV', 'ADP', 'NOUN', 'VERB']",4,4
"[quelque, saint, fondateur]","['DET', 'ADJ', 'NOUN']",3,3
"[venu, jésus]","['VERB', 'PROPN']",2,2
"[corps, car, âme, longtemps]","['NOUN', 'CCONJ', 'NOUN', 'ADV']",4,3
"[recommandée, dieu]","['VERB', 'NOUN']",2,2
"[mettant, sous, protection, saints, patrons]","['VERB', 'ADP', 'NOUN', 'ADJ', 'NOUN']",5,4
"[dormira, corps, ainsi, reposera]","['VERB', 'NOUN', 'ADV', 'VERB']",4,3
"[parmi, siens, attendant, siens]","['ADP', 'NOUN', 'VERB', 'NOUN']",4,3
"[attendant, résurrection, corps]","['VERB', 'NOUN', 'NOUN']",3,2
"[jusqu, résurrection, corps, corps, ainsi, reposera]","['ADP', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'VERB']",6,4
"[pense, tendresse, temps, où, besoin]","['VERB', 'NOUN', 'NOUN', 'PRON', 'NOUN']",5,3
"[où, ça, ira, tout]","['PRON', 'PRON', 'VERB', 'ADJ']",4,3
"[parce, autres]","['SCONJ', 'ADJ']",2,2
"[porteront, charge]","['VERB', 'NOUN']",2,2
"[peut-être, sans, doute, porteront, mieux]","['ADV', 'ADP', 'NOUN', 'VERB', 'ADV']",5,4
"[pense, tendresse, temps, où, plus]","['VERB', 'NOUN', 'NOUN', 'PRON', 'ADV']",5,4
"[parce, est, -ce, peut, être, toujours]","['SCONJ', 'AUX', 'PRON', 'VERB', 'AUX', 'ADV']",6,5
"[peut, être, avoir]","['ADV', 'ADV', 'AUX']",3,2
"[où, tout, marchera, tout]","['PRON', 'PRON', 'VERB', 'ADJ']",4,3
"[où, tout, marchera, plus, mal]","['PRON', 'PRON', 'VERB', 'ADV', 'ADV']",5,3
[contraire],['NOUN'],1,1
"[où, tout, marchera, mieux]","['PRON', 'PRON', 'VERB', 'ADV']",4,3
[contraire],['NOUN'],1,1
"[parce, enfants, là, coup]","['SCONJ', 'NOUN', 'ADV', 'NOUN']",4,3
"[enfants, feront, mieux, bien, sûr]","['NOUN', 'VERB', 'ADV', 'ADV', 'ADJ']",5,4
"[monde, marchera, mieux]","['NOUN', 'VERB', 'ADV']",3,3
"[plus, tard]","['ADV', 'ADV']",2,1
[jaloux],['ADJ'],1,1
[contraire],['NOUN'],1,1
"[ni, être, venu, monde, temps, ingrat]","['CCONJ', 'AUX', 'VERB', 'NOUN', 'NOUN', 'ADJ']",6,5
"[avoir, préparé, sans, doute, fils, peut-être, temps, moins, ingrat]","['AUX', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADV', 'NOUN', 'ADV', 'ADJ']",9,6
"[quel, insensé, jaloux, fils, fils, fils]","['DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",6,3
"[est, -ce, travaille, uniquement, enfants]","['AUX', 'PRON', 'VERB', 'ADV', 'NOUN']",5,5
"[pense, tendresse, temps, où, pensera, plus, guère, cause, enfants]","['VERB', 'NOUN', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADV', 'NOUN', 'NOUN']",9,4
"[si, seulement, pense, quelquefois, rarement]","['SCONJ', 'ADV', 'VERB', 'ADV', 'ADV']",5,3
"[quand, nom, retentira, cordialement, bourg]","['SCONJ', 'NOUN', 'VERB', 'ADV', 'NOUN']",5,4
"[quelqu, appellera, fils, marcel, fils, pierre]","['PRON', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'PROPN']",6,4
"[quelqu, besoin, fils, marcel, fils, pierre]","['PRON', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'PROPN']",6,3
"[appelera, heureux, voir, cherchera]","['VERB', 'ADJ', 'VERB', 'VERB']",4,2
"[car, régneront, alors, porteront, nom]","['CCONJ', 'VERB', 'ADV', 'VERB', 'NOUN']",5,4
"[régneront, face, terre]","['VERB', 'NOUN', 'NOUN']",3,2
"[peut-être, quelque, temps, encore, vieux, rappellera]","['ADV', 'DET', 'NOUN', 'ADV', 'ADJ', 'VERB']",6,5
[dira],['VERB'],1,1
"[deux, gars, sévin, braves, gars]","['NUM', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",5,3
"[ça, étonnant]","['PRON', 'ADJ']",2,2
[tenir],['VERB'],1,1
"[père, si, brave, homme]","['NOUN', 'ADV', 'ADJ', 'NOUN']",4,3
"[quelque, temps, jeunes, rediront, confiance]","['DET', 'NOUN', 'NOUN', 'VERB', 'NOUN']",5,3
"[vieux, si, brave, homme]","['ADJ', 'ADV', 'ADJ', 'NOUN']",4,3
"[déjà, sauront, rien]","['ADV', 'VERB', 'PRON']",3,3
"[puis, sauront, plus, cela, propos, taira]","['CCONJ', 'VERB', 'ADV', 'PRON', 'ADV', 'VERB']",6,4
"[pense, tendresse, temps, où, plus, propos]","['VERB', 'NOUN', 'NOUN', 'PRON', 'ADV', 'NOUN']",6,4
"[cela, cela, travaille, car, est, -ce, enfants, travaille]","['PRON', 'PRON', 'VERB', 'CCONJ', 'AUX', 'PRON', 'NOUN', 'VERB']",8,5
"[plus, corps, six, pieds, terre, sous, six, pieds, terre, sous, croix]","['ADV', 'NOUN', 'NUM', 'NOUN', 'NOUN', 'ADP', 'NUM', 'NOUN', 'NOUN', 'ADP', 'NOUN']",11,4
[enfants],['NOUN'],1,1
"[salue, tendresse, temps, nouveau, où, plus]","['VERB', 'NOUN', 'NOUN', 'ADJ', 'PRON', 'ADV']",6,5
[où],['ADV'],1,1
"[où, enfants]","['PRON', 'NOUN']",2,2
"[règne, enfants]","['NOUN', 'NOUN']",2,1
